id,playlist_id,title,description,thumbnails,_relatedVids,tags,categoryId,topicCategories,publishedAt,viewCount,likeCount,favoriteCount,commentCount,privacyStatus,license,publicStatsViewable,embeddable,madeForKids,_DOI/Github link,_URL,Notes,Last editor
O4u8PRzk1vY,,"ActInf Livestream #043.1 ~ ""Predictive Coding: a Theoretical and Experimental Review""","https://arxiv.org/abs/2107.12979 
Predictive Coding: a Theoretical and Experimental Review
Beren Millidge, Anil Seth, Christopher L Buckley

First participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/O4u8PRzk1vY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"5/4/2022, 10:03 PM",159,7,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=O4u8PRzk1vY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
4VApGjFESlE,,"ActInf GuestStream #022.1 ~ Anna Lembke, ""Dopamine Nation""","Dr. Anna Lembke
Dopamine Nation
https://www.annalembke.com/

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/4VApGjFESlE/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Society,"5/4/2022, 3:02 AM",340,18,0,2,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=4VApGjFESlE,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
cLe-rBtRXiQ,,"ActInf Livestream #043.0 ~ ""Predictive Coding: a Theoretical and Experimental Review""","https://arxiv.org/abs/2107.12979
Predictive Coding: a Theoretical and Experimental Review
Beren Millidge, Anil Seth, Christopher L Buckley


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/cLe-rBtRXiQ/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/29/2022, 5:54 AM",460,16,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=cLe-rBtRXiQ,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
IXJn-BMsKVw,,"ActInf Livestream #042.2 ~ ""Robot navigation as hierarchical active inference""","https://www.sciencedirect.com/science/article/abs/pii/S0893608021002021 
Robot navigation as hierarchical active inference
Ozan Çatal, Tim Verbelen, Toon Van de Maele, Bart Dhoedt, Adam Safron

Second participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/IXJn-BMsKVw/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/27/2022, 9:56 PM",90,4,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=IXJn-BMsKVw,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
_MH7E58zKxY,,ActInf GuestStream #021.1 ~ Adam Safron,"Adam Safron
""Deflating deflationary accounts of free will: an active inferential model of readiness potentials and the willingness to act""


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/_MH7E58zKxY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/26/2022, 1:52 AM",228,17,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=_MH7E58zKxY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
SwUzTlGNI2A,,"ActInf GuestStream #021.1 ~  Shannon Proksch ""Coordination Dynamics of Multi-agent Interaction""","Shannon Proksch
https://twitter.com/Shannon_Proksch
""Coordination Dynamics of Multi-agent Interaction""
https://www.nature.com/articles/s41598-021-04463-6


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/SwUzTlGNI2A/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/22/2022, 4:39 AM",130,11,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=SwUzTlGNI2A,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
UUQIVqcI-yw,,"ActInf Livestream #042.1 ~ ""Robot navigation as hierarchical active inference""","https://www.sciencedirect.com/science/article/abs/pii/S0893608021002021 
Robot navigation as hierarchical active inference
Ozan Çatal, Tim Verbelen, Toon Van de Maele, Bart  Dhoedt, Adam Safron

First participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/UUQIVqcI-yw/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/20/2022, 10:03 PM",118,8,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=UUQIVqcI-yw,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
lHDB5SmWfB8,,Starting #043.0 slides ~ 2022 04 19 11 21 18,http://activeinference.org/,https://i.ytimg.com/vi/lHDB5SmWfB8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"4/19/2022, 11:56 AM",4,0,0,0,unlisted,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=lHDB5SmWfB8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
Dl6v-3COgCo,,"ActInf Livestream #042.0 ~ ""Robot navigation as hierarchical active inference""","https://www.sciencedirect.com/science/article/abs/pii/S0893608021002021 
Robot navigation as hierarchical active inference
Ozan Çatal, Tim Verbelen, Toon Van de Maele, Bart  Dhoedt, Adam Safron

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/Dl6v-3COgCo/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology","4/16/2022, 10:50 PM",218,11,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=Dl6v-3COgCo,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
RB2axUYnE8I,,"ActInf Livestream #041.2, Extended active inference: Constructing predictive cognition beyond skulls","https://onlinelibrary.wiley.com/doi/10.1111/mila.12330 
Extended active inference: Constructing predictive cognition beyond skulls
Axel Constant, Andy Clark, Michael Kirchhoff, Karl J. Friston (Dec. 2020). 

Second participatory group discussion on the paper. 


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/RB2axUYnE8I/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/13/2022, 10:05 PM",94,5,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=RB2axUYnE8I,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
H6rjjPZE5hs,,"ActInf Livestream #041.1, Extended active inference: Constructing predictive cognition beyond skulls","https://onlinelibrary.wiley.com/doi/10.1111/mila.12330 
Extended active inference: Constructing predictive cognition beyond skulls
Axel Constant, Andy Clark, Michael Kirchhoff, Karl J. Friston (Dec. 2020). 

First participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/H6rjjPZE5hs/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/6/2022, 10:03 PM",120,8,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=H6rjjPZE5hs,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
VsOqIxNYpPQ,,"ActInf Livestream #041.0, Extended active inference: Constructing predictive cognition beyond skulls","https://onlinelibrary.wiley.com/doi/10.1111/mila.12330 
Extended active inference: Constructing predictive cognition beyond skulls
Axel Constant, Andy Clark, Michael Kirchhoff, Karl J. Friston (Dec. 2020).


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/VsOqIxNYpPQ/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"4/3/2022, 12:59 AM",169,11,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=VsOqIxNYpPQ,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
ozuzf6Pvlyg,,ActInfLab 2022 Quarterly Roundtable #1,"Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/ozuzf6Pvlyg/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/30/2022, 9:27 PM",108,8,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=ozuzf6Pvlyg,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
e_JGrt4jbhE,,ActInf GuestStream #019.1 ~ Marco Facchin: Extended Predictive Minds: do Markov Blankets Matter?,"Extended Predictive Minds: do Markov Blankets Matter?
Marco Facchin 
https://link.springer.com/article/10.1007/s13164-021-00607-9

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/e_JGrt4jbhE/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/25/2022, 9:38 PM",111,7,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=e_JGrt4jbhE,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
Cgo-0UU848M,,"ActInf Livestream #040.2 ~ ""A free energy principle for generic quantum systems""","https://arxiv.org/abs/2112.15242
A free energy principle for generic quantum systems
Chris Fields, Karl Friston, James F. Glazebrook, Michael Levin

Second participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/Cgo-0UU848M/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/24/2022, 10:29 PM",442,20,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=Cgo-0UU848M,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
NkJKl_yF274,,"ActInf Livestream #040.1 ~ ""A free energy principle for generic quantum systems""","https://arxiv.org/abs/2112.15242
A free energy principle for generic quantum systems
Chris Fields, Karl Friston, James F. Glazebrook, Michael Levin

First participatory group discussion on the paper. 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/NkJKl_yF274/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/17/2022, 10:12 PM",579,22,0,5,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=NkJKl_yF274,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
9zq1JUnN_eg,,ActInf GuestStream #018.1 ~ Michael Kirchhoff & Julian Kiverstein,"Michael Kirchhoff, Julian Kiverstein, Ian Robertson
http://philsci-archive.pitt.edu/20077/
The Literalist Fallacy & the Free Energy Principle: Model-building, Scientific Realism and Instrumentalism

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/9zq1JUnN_eg/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/15/2022, 11:13 AM",199,16,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=9zq1JUnN_eg,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
-qZYxSbJ38E,,"ActInf Livestream #040.0 ~ ""A free energy principle for generic quantum systems""","https://arxiv.org/abs/2112.15242 [30 Dec 2021]
A free energy principle for generic quantum systems
Chris Fields, Karl Friston, James F. Glazebrook, Michael Levin

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/-qZYxSbJ38E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/11/2022, 2:05 AM",343,14,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=-qZYxSbJ38E,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
aEYQCmFl1Bw,,"ActInf GuestStream #017.1 ~ Mahault Albarracin ""Epistemic Communities under Active Inference""","Mahault Albarracin
https://twitter.com/MahaultAlbarra1
Epistemic Communities under Active Inference
https://www.preprints.org/manuscript/202201.0124/v1

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/aEYQCmFl1Bw/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/10/2022, 5:55 AM",185,13,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=aEYQCmFl1Bw,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
KbyPFR7xUDo,,"ActInf Livestream #039.2 ~ ""Morphogenesis as Bayesian inference....""","https://pubmed.ncbi.nlm.nih.gov/31320316/ 
Morphogenesis as Bayesian inference: A variational approach to pattern formation and control in complex biological systems
Franz Kuchling, Karl Friston, Georgi Georgiev, Michael Levin (2020)

Second participatory discussion 

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/KbyPFR7xUDo/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/9/2022, 9:58 PM",100,7,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=KbyPFR7xUDo,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
R4C_DgP_khY,,"ActInf Livestream #039.1 ~ ""Morphogenesis as Bayesian inference....""","https://pubmed.ncbi.nlm.nih.gov/31320316/ 
Morphogenesis as Bayesian inference: A variational approach to pattern formation and control in complex biological systems
Franz Kuchling, Karl Friston, Georgi Georgiev, Michael Levin (2020)


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/R4C_DgP_khY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"3/2/2022, 10:09 PM",111,6,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=R4C_DgP_khY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
yC-hgjv3ANk,,"ActInf Livestream #039.0 ~ ""Morphogenesis as Bayesian inference""","https://pubmed.ncbi.nlm.nih.gov/31320316/ 
Morphogenesis as Bayesian inference: A variational approach to pattern formation and control in complex biological systems
Franz Kuchling, Karl Friston, Georgi Georgiev, Michael Levin (2020)


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/yC-hgjv3ANk/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/26/2022, 2:31 AM",136,7,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=yC-hgjv3ANk,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
0OQx04x8-zA,,"ActInf Livestream #038.2 ~ ""The evolution of brain architectures for predictive coding and ActInf""","The evolution of brain architectures for predictive coding and active inference
https://royalsocietypublishing.org/doi/full/10.1098/rstb.2020.0531
Giovanni Pezzulo, Thomas Parr and Karl Friston (Dec. 2021)


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/0OQx04x8-zA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/23/2022, 10:08 PM",151,11,0,3,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=0OQx04x8-zA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
azwqMjgfY8Y,,"ActInf Livestream #038.1 ~ ""The evolution of brain architectures for predictive coding and ActInf""","The evolution of brain architectures for predictive coding and active inference
https://royalsocietypublishing.org/doi/full/10.1098/rstb.2020.0531
Giovanni Pezzulo, Thomas Parr and Karl Friston (Dec. 2021)

This video is an introduction for some of the ideas, not a review or final word.


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/azwqMjgfY8Y/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/16/2022, 10:10 PM",201,11,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=azwqMjgfY8Y,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
cOo4juE_zcI,,ActInf Livestream #038.0 ~ Brain architectures for predictive coding and active inference,"The evolution of brain architectures for predictive coding and active inference
https://royalsocietypublishing.org/doi/full/10.1098/rstb.2020.0531
Giovanni Pezzulo, Thomas Parr and Karl Friston (Dec. 2021)

This video is an introduction for some of the ideas, not a review or final word.


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/cOo4juE_zcI/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/11/2022, 6:23 AM",268,16,0,6,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=cOo4juE_zcI,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
6WP7mY13lzc,,"ActInf Livestream #037.2 ~ ""Free Energy: A User's Guide""","http://philsci-archive.pitt.edu/19961/ 
Free Energy: A User's Guide
Stephen Francis Mann, Ross Pain and Michael Kirchhoff (2021)


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/6WP7mY13lzc/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/9/2022, 10:14 PM",119,10,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=6WP7mY13lzc,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
GHcpJ_bMuu4,,"ActInf Livestream #037.1 ~ ""Free Energy: A User's Guide""","http://philsci-archive.pitt.edu/19961/ 
Free Energy: A User's Guide
Stephen Francis Mann, Ross Pain and Michael Kirchhoff (2021)


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/GHcpJ_bMuu4/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"2/2/2022, 10:12 PM",210,18,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=GHcpJ_bMuu4,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
chpbMBgDR84,,"ActInf Livestream #037.0 ~ ""Free Energy: A User's Guide""","http://philsci-archive.pitt.edu/19961/ 
""Free Energy: A User's Guide""
Stephen Francis Mann, Ross Pain and Michael Kirchhoff (2021)

This video is an introduction for some of the ideas, not a review or final word.


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/chpbMBgDR84/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/29/2022, 3:33 AM",370,21,0,4,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=chpbMBgDR84,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
GR07coJNPUE,,"ActInf ModelStream #005.1~ ""Contrastive Active Inference""","Contrastive Active Inference
Pietro Mazzaglia
Tim Verbelen


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/GR07coJNPUE/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/28/2022, 7:55 PM",201,15,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=GR07coJNPUE,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
